Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000020","동화약품","","BLANK","14"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000050","경방","","BLANK","15"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000070","삼양홀딩스","","BLANK","16"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000080","하이트진로","-6.06769614724693","OK","17"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000100","유한양행","-4.28423355982955","OK","18"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000120","CJ대한통운","-.774268746184149","OK","19"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000140","하이트진로홀딩스","","BLANK","20"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000150","두산","-4.06885758998435","OK","21"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000210","DL","0","OK","22"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000240","한국앤컴퍼니","-3.10511089681775","OK","23"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000250","삼천당제약","","BLANK","24"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000270","기아","-1.36568132365177","OK","25"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000370","한화손해보험","","BLANK","26"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000390","SP삼화","","BLANK","27"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000400","롯데손해보험","","BLANK","28"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000430","대원강업","","BLANK","29"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000480","CR홀딩스","","BLANK","30"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000540","흥국화재","","BLANK","31"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000640","동아쏘시오홀딩스","0","OK","32"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000660","SK하이닉스","-2.95119100281887","OK","33"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000670","영풍","0","OK","34"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000680","LS네트웍스","","BLANK","35"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000720","현대건설","-1.88111095366304","OK","36"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000810","삼성화재","","BLANK","37"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000880","한화","-1.06585876316501","OK","38"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A000990","DB하이텍","-9.61827472197154E-02","OK","39"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001040","CJ","1.46654491200232","OK","40"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001060","JW중외제약","","BLANK","41"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001120","LX인터내셔널","14.3296246590761","OK","42"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001130","대한제분","","BLANK","43"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001200","유진투자증권","","BLANK","44"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001230","동국홀딩스","6.67113787493935","OK","45"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001270","부국증권","","BLANK","46"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001340","PKC","","BLANK","47"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001360","삼성제약","","BLANK","48"
"2021-10-25","ALL","OP(FY1_1M_CHG)","A001390","KG케미칼","","BLANK","49"
